POHEADER_PO_ID,PRODUCT,NOTEID,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,QUANTITY,QUANTITYUNIT,DELIVERYDATE
02BD2137-0890-1EEA-A6C2-BB55C1E4A7FB,HT-1500,,EUR,17850,15000,2850,3,EA,2020-04-07
02BD2137-0890-1EEA-A6C2-BB55C1E4A7FB,HT-1055,,EUR,117.81,99,18.81,1,EA,2020-04-20
02BD2137-0890-1EEA-A6C2-BB55C1E4C7FB,HT-1138,,USD,4323.27,3633,690.27,3,EA,2020-07-17
02BD2137-0890-1EEA-A6C2-BB55C1E4C7FB,HT-1051,,USD,353.43,297,56.43,3,EA,2020-03-15
02BD2137-0890-1EEA-A6C2-BB55C1E4E7FB,HT-1042,,EUR,830.62,698,132.62,2,EA,2020-12-14
02BD2137-0890-1EEA-A6C2-BB55C1E4E7FB,HT-1120,,EUR,309.4,260,49.4,1,EA,2020-03-08
02BD2137-0890-1EEA-A6C2-BB55C1E507FB,HT-1501,,JPY,17850,15000,2850,1,EA,2020-05-17
02BD2137-0890-1EEA-A6C2-BB55C1E507FB,HT-1056,,JPY,283.22,238,45.22,2,EA,2014-12-12
02BD2137-0890-1EEA-A6C2-BB55C1E527FB,HT-1042,,EUR,1245.93,1047,198.93,3,EA,2020-05-20
02BD2137-0890-1EEA-A6C2-BB55C1E527FB,HT-1120,,EUR,309.4,260,49.4,1,EA,2020-02-26
02BD2137-0890-1EEA-A6C2-BB55C1E547FB,HT-1501,,JPY,35700,30000,5700,2,EA,2020-11-17
02BD2137-0890-1EEA-A6C2-BB55C1E547FB,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-12-04
02BD2137-0890-1EEA-A6C2-BB55C1E567FB,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-06-11
02BD2137-0890-1EEA-A6C2-BB55C1E567FB,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-02-18
02BD2137-0890-1EEA-A6C2-BB55C1E587FB,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-08-30
02BD2137-0890-1EEA-A6C2-BB55C1E587FB,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-10-12
02BD2137-0890-1EEA-A6C2-BB55C1E5A7FB,HT-1060,,EUR,21.42,18,3.42,2,EA,2020-08-10
02BD2137-0890-1EEA-A6C2-BB55C1E5A7FB,HT-1502,,EUR,59500,50000,9500,2,EA,2020-12-05
02BD2137-0890-1EEA-A6C2-BB55C1E5C7FB,HT-1500,,EUR,5950,5000,950,1,EA,2020-05-21
02BD2137-0890-1EEA-A6C2-BB55C1E5C7FB,HT-1055,,EUR,353.43,297,56.43,3,EA,2020-06-29
02BD2137-0890-1EEA-A6C2-BB55C1E5E7FB,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2020-06-14
02BD2137-0890-1EEA-A6C2-BB55C1E5E7FB,HT-1052,,EUR,404.6,340,64.6,2,EA,2020-07-02
02BD2137-0890-1EEA-A6C2-BB55C1E607FB,HT-1056,,JPY,141.61,119,22.61,1,EA,2020-11-23
02BD2137-0890-1EEA-A6C2-BB55C1E607FB,HT-1501,,JPY,53550,45000,8550,3,EA,2020-02-07
02BD2137-0890-1EEA-A6C2-BB55C1E627FB,HT-1501,,JPY,17850,15000,2850,1,EA,2020-08-04
02BD2137-0890-1EEA-A6C2-BB55C1E627FB,HT-1056,,JPY,283.22,238,45.22,2,EA,2020-05-26
02BD2137-0890-1EEA-A6C2-BB55C1E647FB,HT-1138,,USD,4323.27,3633,690.27,3,EA,2020-02-02
02BD2137-0890-1EEA-A6C2-BB55C1E647FB,HT-1051,,USD,235.62,198,37.62,2,EA,2020-06-10
02BD2137-0890-1EEA-A6C2-BB55C1E667FB,HT-1042,,EUR,830.62,698,132.62,2,EA,2020-06-18
02BD2137-0890-1EEA-A6C2-BB55C1E667FB,HT-1120,,EUR,309.4,260,49.4,1,EA,2020-04-26
02BD2137-0890-1EEA-A6C2-BB55C1E687FB,HT-1502,,EUR,29750,25000,4750,1,EA,2020-12-05
02BD2137-0890-1EEA-A6C2-BB55C1E687FB,HT-1060,,EUR,21.42,18,3.42,2,EA,2020-10-19
02BD2137-0890-1EEA-A6C2-BB55C1E6A7FB,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2020-01-24
02BD2137-0890-1EEA-A6C2-BB55C1E6A7FB,HT-1052,,EUR,606.9,510,96.9,3,EA,2020-06-11
02BD2137-0890-1EEA-A6C2-BB55C1E6C7FB,HT-6130,,EUR,5208.63,4377,831.63,3,EA,2020-03-28
02BD2137-0890-1EEA-A6C2-BB55C1E6C7FB,HT-1061,,EUR,8.33,7,1.33,1,EA,2020-07-05
02BD2137-0890-1EEA-A6C2-BB55C1E6E7FB,HT-1061,,EUR,16.66,14,2.66,2,EA,2014-12-24
02BD2137-0890-1EEA-A6C2-BB55C1E6E7FB,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-01-01
02BD2137-0890-1EEA-A6C2-BB55C1E707FB,HT-1502,,EUR,59500,50000,9500,2,EA,2020-09-19
02BD2137-0890-1EEA-A6C2-BB55C1E707FB,HT-1060,,EUR,10.71,9,1.71,1,EA,2020-04-06
02BD2137-0890-1EEA-A6C2-BB55C1E727FB,HT-1051,,USD,353.43,297,56.43,3,EA,2020-03-25
02BD2137-0890-1EEA-A6C2-BB55C1E727FB,HT-1138,,USD,4323.27,3633,690.27,3,EA,2020-01-18
02BD2137-0890-1EEA-A6C2-BB55C1E747FB,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-01-23
02BD2137-0890-1EEA-A6C2-BB55C1E747FB,HT-1501,,JPY,53550,45000,8550,3,EA,2020-07-23
02BD2137-0890-1EEA-A6C2-BB55C1E767FB,HT-1052,,EUR,606.9,510,96.9,3,EA,2020-02-14
02BD2137-0890-1EEA-A6C2-BB55C1E767FB,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2020-06-15
02BD2137-0890-1EEA-A6C2-BB55C1E787FB,HT-8001,,GBP,1188.81,999,189.81,1,EA,2020-01-13
02BD2137-0890-1EEA-A6C2-BB55C1E787FB,HT-1031,,GBP,678.3,570,108.3,2,EA,2020-01-24
02BD2137-0890-1EEA-A6C2-BB55C1E7A7FB,HT-1030,,EUR,547.4,460,87.4,2,EA,2020-05-21
02BD2137-0890-1EEA-A6C2-BB55C1E7A7FB,HT-1111,,EUR,8.21,6.9,1.31,1,EA,2020-09-04
02BD2137-0890-1EEA-A6C2-BB55C1E7C7FB,HT-1115,,CAD,149.94,126,23.94,3,EA,2020-07-17
02BD2137-0890-1EEA-A6C2-BB55C1E7C7FB,AD-1000,,CAD,0,0,0,1,EA,2020-05-14
02BD2137-0890-1EEA-A6C2-BB55C1E7E7FB,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2020-03-03
02BD2137-0890-1EEA-A6C2-BB55C1E7E7FB,HT-1113,,EUR,8.21,6.9,1.31,3,EA,2020-09-22
02BD2137-0890-1EEA-A6C2-BB55C1E807FB,HT-8002,,EUR,2853.62,2398,455.62,2,EA,2020-01-11
02BD2137-0890-1EEA-A6C2-BB55C1E807FB,HT-1032,,EUR,410.55,345,65.55,1,EA,2020-09-10
02BD2137-0890-1EEA-A6C2-BB55C1E827FB,HT-1114,,USD,82.11,69,13.11,1,EA,2020-12-15
02BD2137-0890-1EEA-A6C2-BB55C1E827FB,HT-8003,,USD,3303.44,2776,527.44,2,EA,2020-10-11
02BD2137-0890-1EEA-A6C2-BB55C1E847FB,HT-1037,,MXN,5105.1,4290,815.1,3,EA,2020-08-02
02BD2137-0890-1EEA-A6C2-BB55C1E847FB,HT-1116,,MXN,42.84,36,6.84,1,EA,2014-12-30
02BD2137-0890-1EEA-A6C2-BB55C1E867FB,HT-1117,,EUR,90.44,76,14.44,2,EA,2020-02-01
02BD2137-0890-1EEA-A6C2-BB55C1E867FB,HT-1040,,EUR,2963.1,2490,473.1,3,EA,2020-01-22
02BD2137-0890-1EEA-A6C2-BB55C1E887FB,HT-1118,,ARS,188.02,158,30.02,2,EA,2020-03-11
02BD2137-0890-1EEA-A6C2-BB55C1E887FB,HT-1041,,ARS,1166.2,980,186.2,2,EA,2020-10-22
02BD2137-0890-1EEA-A6C2-BB55C1E8A7FB,HT-1112,,GBP,92.82,78,14.82,2,EA,2014-12-20
02BD2137-0890-1EEA-A6C2-BB55C1E8A7FB,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2020-06-25
02BD2137-0890-1EEA-A6C2-BB55C1E8C7FB,HT-1111,,EUR,16.42,13.8,2.62,2,EA,2020-08-06
02BD2137-0890-1EEA-A6C2-BB55C1E8C7FB,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2014-12-16
02BD2137-0890-1EEA-A6C2-BB55C1E8E7FB,HT-1040,,EUR,987.7,830,157.7,1,EA,2014-12-12
02BD2137-0890-1EEA-A6C2-BB55C1E8E7FB,HT-1117,,EUR,135.66,114,21.66,3,EA,2020-03-23
02BD2137-0890-1EEA-A6C2-BB55C1E907FB,AD-1000,,CAD,0,0,0,2,EA,2020-06-22
02BD2137-0890-1EEA-A6C2-BB55C1E907FB,HT-1036,,CAD,1023.4,860,163.4,2,EA,2020-12-11
02BD2137-0890-1EEA-A6C2-BB55C1E927FB,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2020-08-31
02BD2137-0890-1EEA-A6C2-BB55C1E927FB,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2020-09-22
02BD2137-0890-1EEA-A6C2-BB55C1E947FB,HT-1032,,EUR,410.55,345,65.55,1,EA,2020-07-13
02BD2137-0890-1EEA-A6C2-BB55C1E947FB,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2020-10-10
02BD2137-0890-1EEA-A6C2-BB55C1E967FB,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-04-06
02BD2137-0890-1EEA-A6C2-BB55C1E967FB,HT-1114,,USD,164.22,138,26.22,2,EA,2020-09-26
02BD2137-0890-1EEA-A6C2-BB55C1E987FB,HT-1040,,EUR,1975.4,1660,315.4,2,EA,2020-03-10
02BD2137-0890-1EEA-A6C2-BB55C1E987FB,HT-1117,,EUR,45.22,38,7.22,1,EA,2020-07-12
02BD2137-0890-1EEA-A6C2-BB55C1E9A7FB,HT-1115,,CAD,49.98,42,7.98,1,EA,2020-01-31
02BD2137-0890-1EEA-A6C2-BB55C1E9A7FB,AD-1000,,CAD,0,0,0,2,EA,2020-02-01
02BD2137-0890-1EEA-A6C2-BB55C1E9C7FB,HT-1030,,EUR,821.1,690,131.1,3,EA,2020-04-28
02BD2137-0890-1EEA-A6C2-BB55C1E9C7FB,HT-1111,,EUR,24.63,20.7,3.93,3,EA,2020-10-21
02BD2137-0890-1EEA-A6C2-BB55C1E9E7FB,HT-1118,,ARS,282.03,237,45.03,3,EA,2020-03-01
02BD2137-0890-1EEA-A6C2-BB55C1E9E7FB,HT-1041,,ARS,583.1,490,93.1,1,EA,2020-07-06
02BD2137-0890-1EEA-A6C2-BB55C1EA07FB,HT-1112,,GBP,92.82,78,14.82,2,EA,2020-07-08
02BD2137-0890-1EEA-A6C2-BB55C1EA07FB,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2020-05-03
02BD2137-0890-1EEA-A6C2-BB55C1EA27FB,HT-1111,,EUR,16.42,13.8,2.62,2,EA,2020-03-27
02BD2137-0890-1EEA-A6C2-BB55C1EA27FB,HT-8000,,EUR,950.81,799,151.81,1,EA,2020-06-28
02BD2137-0890-1EEA-A6C2-BB55C1EA47FB,HT-1113,,EUR,8.21,6.9,1.31,3,EA,2020-11-17
02BD2137-0890-1EEA-A6C2-BB55C1EA47FB,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2020-04-20
02BD2137-0890-1EEA-A6C2-BB55C1EA67FB,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-02-12
02BD2137-0890-1EEA-A6C2-BB55C1EA67FB,HT-1114,,USD,246.33,207,39.33,3,EA,2020-04-23
02BD2137-0890-1EEA-A6C2-BB55C1EA87FB,HT-1115,,CAD,149.94,126,23.94,3,EA,2020-06-24
02BD2137-0890-1EEA-A6C2-BB55C1EA87FB,AD-1000,,CAD,0,0,0,3,EA,2020-08-31
02BD2137-0890-1EEA-A6C2-BB55C1EAA7FB,HT-1037,,MXN,1701.7,1430,271.7,1,EA,2020-08-15
02BD2137-0890-1EEA-A6C2-BB55C1EAA7FB,HT-1116,,MXN,85.68,72,13.68,2,EA,2014-12-24
02BD2137-0890-1EEA-A6C2-BB55C1EAC7FB,HT-1037,,MXN,3403.4,2860,543.4,2,EA,2020-04-26
02BD2137-0890-1EEA-A6C2-BB55C1EAC7FB,HT-1116,,MXN,42.84,36,6.84,1,EA,2020-06-12
02BD2137-0890-1EEA-A6C2-BB55C1EAE7FB,HT-1037,,MXN,5105.1,4290,815.1,3,EA,2020-07-26
02BD2137-0890-1EEA-A6C2-BB55C1EAE7FB,HT-1116,,MXN,42.84,36,6.84,1,EA,2020-10-31
02BD2137-0890-1EEA-A6C2-BB55C1EB07FB,HT-8003,,USD,4955.16,4164,791.16,3,EA,2020-12-13
02BD2137-0890-1EEA-A6C2-BB55C1EB07FB,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-07-24
02BD2137-0890-1EEA-A6C2-BB55C1EB27FB,HT-1117,,EUR,90.44,76,14.44,2,EA,2020-02-24
02BD2137-0890-1EEA-A6C2-BB55C1EB27FB,HT-1040,,EUR,987.7,830,157.7,1,EA,2014-12-09
02BD2137-0890-1EEA-A6C2-BB55C1EB47FB,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2020-06-01
02BD2137-0890-1EEA-A6C2-BB55C1EB47FB,HT-1032,,EUR,821.1,690,131.1,2,EA,2020-08-31
02BD2137-0890-1EEA-A6C2-BB55C1EB67FB,HT-1040,,EUR,2963.1,2490,473.1,3,EA,2020-09-15
02BD2137-0890-1EEA-A6C2-BB55C1EB67FB,HT-1117,,EUR,45.22,38,7.22,1,EA,2020-07-05
02BD2137-0890-1EEA-A6C2-BB55C1EB87FB,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2020-12-06
02BD2137-0890-1EEA-A6C2-BB55C1EB87FB,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2020-10-30
02BD2137-0890-1EEA-A6C2-BB55C1EBA7FB,HT-1041,,ARS,1166.2,980,186.2,2,EA,2020-06-11
02BD2137-0890-1EEA-A6C2-BB55C1EBA7FB,HT-1118,,ARS,188.02,158,30.02,2,EA,2020-07-05
02BD2137-0890-1EEA-A6C2-BB55C1EBC7FB,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2020-01-11
02BD2137-0890-1EEA-A6C2-BB55C1EBC7FB,HT-1031,,GBP,678.3,570,108.3,2,EA,2020-06-11
02BD2137-0890-1EEA-A6C2-BB55C1EBE7FB,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2020-08-28
02BD2137-0890-1EEA-A6C2-BB55C1EBE7FB,HT-1030,,EUR,547.4,460,87.4,2,EA,2020-08-25
02BD2137-0890-1EEA-A6C2-BB55C1EC07FB,HT-1037,,MXN,1701.7,1430,271.7,1,EA,2020-03-15
02BD2137-0890-1EEA-A6C2-BB55C1EC07FB,HT-1116,,MXN,128.52,108,20.52,3,EA,2020-07-20
02BD2137-0890-1EEA-A6C2-BB55C1EC27FB,AD-1000,,CAD,0,0,0,2,EA,2020-07-30
02BD2137-0890-1EEA-A6C2-BB55C1EC27FB,HT-1036,,CAD,1023.4,860,163.4,2,EA,2020-12-23
02BD2137-0890-1EEA-A6C2-BB55C1EC47FB,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2014-12-23
02BD2137-0890-1EEA-A6C2-BB55C1EC47FB,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2020-12-13
02BD2137-0890-1EEA-A6C2-BB55C1EC67FB,HT-1032,,EUR,410.55,345,65.55,1,EA,2020-03-22
02BD2137-0890-1EEA-A6C2-BB55C1EC67FB,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2020-06-13
02BD2137-0890-1EEA-A6C2-BB55C1EC87FB,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-12-31
02BD2137-0890-1EEA-A6C2-BB55C1EC87FB,HT-1114,,USD,164.22,138,26.22,2,EA,2020-08-27
02BD2137-0890-1EEA-A6C2-BB55C1ECA7FB,HT-1040,,EUR,1975.4,1660,315.4,2,EA,2020-10-12
02BD2137-0890-1EEA-A6C2-BB55C1ECA7FB,HT-1117,,EUR,45.22,38,7.22,1,EA,2020-08-02
02BD2137-0890-1EEA-A6C2-BB55C1ECC7FB,HT-1111,,EUR,8.21,6.9,1.31,1,EA,2020-02-24
02BD2137-0890-1EEA-A6C2-BB55C1ECC7FB,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2020-11-18
02BD2137-0890-1EEA-A6C2-BB55C1ECE7FB,HT-1036,,CAD,1535.1,1290,245.1,3,EA,2020-11-21
02BD2137-0890-1EEA-A6C2-BB55C1ECE7FB,HT-1115,,CAD,149.94,126,23.94,3,EA,2020-01-21
02BD2137-0890-1EEA-A6C2-BB55C1ED07FB,HT-1118,,ARS,282.03,237,45.03,3,EA,2020-05-14
02BD2137-0890-1EEA-A6C2-BB55C1ED07FB,HT-1041,,ARS,583.1,490,93.1,1,EA,2020-12-27
02BD2137-0890-1EEA-A6C2-BB55C1ED27FB,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2020-11-26
02BD2137-0890-1EEA-A6C2-BB55C1ED27FB,HT-1031,,GBP,678.3,570,108.3,2,EA,2020-07-26
02BD2137-0890-1EEA-A6C2-BB55C1ED47FB,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2020-12-25
02BD2137-0890-1EEA-A6C2-BB55C1ED47FB,HT-1030,,EUR,273.7,230,43.7,1,EA,2020-02-12
02BD2137-0890-1EEA-A6C2-BB55C1ED67FB,HT-8003,,USD,4955.16,4164,791.16,3,EA,2020-08-24
02BD2137-0890-1EEA-A6C2-BB55C1ED67FB,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-09-04
02BD2137-0890-1EEA-A6C2-BB55C1ED87FB,HT-1113,,EUR,8.21,6.9,1.31,3,EA,2020-07-08
02BD2137-0890-1EEA-A6C2-BB55C1ED87FB,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2020-10-07
02BD2137-0890-1EEA-A6C2-BB55C1EDA7FB,AD-1000,,CAD,0,0,0,3,EA,2014-12-18
02BD2137-0890-1EEA-A6C2-BB55C1EDA7FB,HT-1036,,CAD,1535.1,1290,245.1,3,EA,2014-12-05
02BD2137-0890-1EEA-A6C2-BB55C1EDC7FB,HT-6132,,BRL,1069.81,899,170.81,1,EA,2020-02-23
02BD2137-0890-1EEA-A6C2-BB55C1EDC7FB,HT-1063,,BRL,33.32,28,5.32,2,EA,2020-09-09
02BD2137-0890-1EEA-A6C2-BB55C1EDE7FB,HT-7020,,CHF,3546.2,2980,566.2,2,EA,2020-02-09
02BD2137-0890-1EEA-A6C2-BB55C1EDE7FB,HT-1065,,CHF,30.94,26,4.94,1,EA,2020-03-19
02BD2137-0890-1EEA-A6C2-BB55C1EE07FB,HT-7010,,USD,2852.43,2397,455.43,3,EA,2020-11-28
02BD2137-0890-1EEA-A6C2-BB55C1EE07FB,HT-1066,,USD,2.98,2.5,0.48,1,EA,2020-05-25
02BD2137-0890-1EEA-A6C2-BB55C1EE27FB,HT-7000,,EUR,1959.93,1647,312.93,3,EA,2020-04-06
02BD2137-0890-1EEA-A6C2-BB55C1EE27FB,HT-1067,,EUR,12.5,10.5,2,3,EA,2020-11-22
02BD2137-0890-1EEA-A6C2-BB55C1EE47FB,HT-1067,,EUR,8.33,7,1.33,2,EA,2020-01-03
02BD2137-0890-1EEA-A6C2-BB55C1EE47FB,HT-7000,,EUR,653.31,549,104.31,1,EA,2020-04-04
02BD2137-0890-1EEA-A6C2-BB55C1EE67FB,HT-1095,,USD,190.4,160,30.4,1,EA,2020-04-25
02BD2137-0890-1EEA-A6C2-BB55C1EE67FB,HT-1068,,USD,8.33,7,1.33,2,EA,2020-04-20
02BD2137-0890-1EEA-A6C2-BB55C1EE87FB,HT-1069,,JPY,2856,2400,456,3,EA,2020-11-24
02BD2137-0890-1EEA-A6C2-BB55C1EE87FB,HT-1096,,JPY,142.8,120,22.8,1,EA,2020-06-04
02BD2137-0890-1EEA-A6C2-BB55C1EEA7FB,HT-1097,,ARS,133.28,112,21.28,2,EA,2020-02-02
02BD2137-0890-1EEA-A6C2-BB55C1EEA7FB,HT-1070,,ARS,253.11,212.7,40.41,3,EA,2020-11-16
02BD2137-0890-1EEA-A6C2-BB55C1EEC7FB,HT-6131,,ARS,2853.62,2398,455.62,2,EA,2020-02-15
02BD2137-0890-1EEA-A6C2-BB55C1EEC7FB,HT-1062,,ARS,26.18,22,4.18,2,EA,2020-07-25
02BD2137-0890-1EEA-A6C2-BB55C1EEE7FB,HT-6132,,BRL,2139.62,1798,341.62,2,EA,2020-07-05
02BD2137-0890-1EEA-A6C2-BB55C1EEE7FB,HT-1063,,BRL,33.32,28,5.32,2,EA,2020-10-04
02BD2137-0890-1EEA-A6C2-BB55C1EF07FB,HT-1065,,CHF,61.88,52,9.88,2,EA,2020-07-28
02BD2137-0890-1EEA-A6C2-BB55C1EF07FB,HT-7020,,CHF,3546.2,2980,566.2,2,EA,2020-05-11
02BD2137-0890-1EEA-A6C2-BB55C1EF27FB,HT-1097,,ARS,66.64,56,10.64,1,EA,2020-09-25
02BD2137-0890-1EEA-A6C2-BB55C1EF27FB,HT-1070,,ARS,253.11,212.7,40.41,3,EA,2020-07-26
02BD2137-0890-1EEA-A6C2-BB55C1EF47FB,HT-7010,,USD,1901.62,1598,303.62,2,EA,2020-02-16
02BD2137-0890-1EEA-A6C2-BB55C1EF47FB,HT-1066,,USD,5.95,5,0.95,2,EA,2020-01-19
02BD2137-0890-1EEA-A6C2-BB55C1EF67FB,HT-1067,,EUR,4.17,3.5,0.67,1,EA,2020-04-03
02BD2137-0890-1EEA-A6C2-BB55C1EF67FB,HT-7000,,EUR,1959.93,1647,312.93,3,EA,2020-02-14
02BD2137-0890-1EEA-A6C2-BB55C1EF87FB,HT-7000,,EUR,653.31,549,104.31,1,EA,2020-07-14
02BD2137-0890-1EEA-A6C2-BB55C1EF87FB,HT-1067,,EUR,8.33,7,1.33,2,EA,2020-01-24
02BD2137-0890-1EEA-A6C2-BB55C1EFA7FB,HT-1095,,USD,571.2,480,91.2,3,EA,2020-08-14
02BD2137-0890-1EEA-A6C2-BB55C1EFA7FB,HT-1068,,USD,8.33,7,1.33,2,EA,2020-08-07
02BD2137-0890-1EEA-A6C2-BB55C1EFC7FB,HT-1070,,ARS,168.74,141.8,26.94,2,EA,2020-08-04
02BD2137-0890-1EEA-A6C2-BB55C1EFC7FB,HT-1097,,ARS,66.64,56,10.64,1,EA,2020-07-12
02BD2137-0890-1EEA-A6C2-BB55C1EFE7FB,HT-7010,,USD,950.81,799,151.81,1,EA,2020-08-18
02BD2137-0890-1EEA-A6C2-BB55C1EFE7FB,HT-1066,,USD,5.95,5,0.95,2,EA,2020-04-18
02BD2137-0890-1EEA-A6C2-BB55C1F007FB,HT-7020,,CHF,5319.3,4470,849.3,3,EA,2020-10-01
02BD2137-0890-1EEA-A6C2-BB55C1F007FB,HT-1065,,CHF,92.82,78,14.82,3,EA,2020-05-17
02BD2137-0890-1EEA-A6C2-BB55C1F027FB,HT-6131,,ARS,4280.43,3597,683.43,3,EA,2020-01-06
02BD2137-0890-1EEA-A6C2-BB55C1F027FB,HT-1062,,ARS,13.09,11,2.09,1,EA,2020-12-08
02BD2137-0890-1EEA-A6C2-BB55C1F047FB,HT-6132,,BRL,2139.62,1798,341.62,2,EA,2020-01-04
02BD2137-0890-1EEA-A6C2-BB55C1F047FB,HT-1063,,BRL,33.32,28,5.32,2,EA,2020-04-30
02BD2137-0890-1EEA-A6C2-BB55C1F067FB,HT-1065,,CHF,61.88,52,9.88,2,EA,2020-01-19
02BD2137-0890-1EEA-A6C2-BB55C1F067FB,HT-7020,,CHF,1773.1,1490,283.1,1,EA,2020-12-14
02BD2137-0890-1EEA-A6C2-BB55C1F087FB,HT-7000,,EUR,1959.93,1647,312.93,3,EA,2020-02-02
02BD2137-0890-1EEA-A6C2-BB55C1F087FB,HT-1067,,EUR,12.5,10.5,2,3,EA,2020-04-07
02BD2137-0890-1EEA-A6C2-BB55C1F0A7FB,HT-1095,,USD,571.2,480,91.2,3,EA,2020-08-04
02BD2137-0890-1EEA-A6C2-BB55C1F0A7FB,HT-1068,,USD,12.5,10.5,2,3,EA,2020-03-23
02BD2137-0890-1EEA-A6C2-BB55C1F0C7FB,HT-7010,,USD,2852.43,2397,455.43,3,EA,2020-03-24
02BD2137-0890-1EEA-A6C2-BB55C1F0C7FB,HT-1066,,USD,8.93,7.5,1.43,3,EA,2020-05-18
02BD2137-0890-1EEA-A6C2-BB55C1F0E7FB,HT-1069,,JPY,952,800,152,1,EA,2014-12-21
02BD2137-0890-1EEA-A6C2-BB55C1F0E7FB,HT-1096,,JPY,285.6,240,45.6,2,EA,2020-07-17
02BD2137-0890-1EEA-A6C2-BB55C1F107FB,HT-1069,,JPY,1904,1600,304,2,EA,2020-02-19
02BD2137-0890-1EEA-A6C2-BB55C1F107FB,HT-1096,,JPY,142.8,120,22.8,1,EA,2020-10-20
02BD2137-0890-1EEA-A6C2-BB55C1F127FB,HT-1069,,JPY,2856,2400,456,3,EA,2020-09-04
02BD2137-0890-1EEA-A6C2-BB55C1F127FB,HT-1096,,JPY,142.8,120,22.8,1,EA,2020-05-11
02BD2137-0890-1EEA-A6C2-BB55C1F147FB,HT-1068,,USD,12.5,10.5,2,3,EA,2020-02-24
02BD2137-0890-1EEA-A6C2-BB55C1F147FB,HT-1095,,USD,571.2,480,91.2,3,EA,2020-06-19
02BD2137-0890-1EEA-A6C2-BB55C1F167FB,HT-1097,,ARS,133.28,112,21.28,2,EA,2014-12-08
02BD2137-0890-1EEA-A6C2-BB55C1F167FB,HT-1070,,ARS,84.37,70.9,13.47,1,EA,2020-01-28
02BD2137-0890-1EEA-A6C2-BB55C1F187FB,HT-1067,,EUR,4.17,3.5,0.67,1,EA,2020-07-19
02BD2137-0890-1EEA-A6C2-BB55C1F187FB,HT-7000,,EUR,1306.62,1098,208.62,2,EA,2020-10-25
02BD2137-0890-1EEA-A6C2-BB55C1F1A7FB,HT-1097,,ARS,199.92,168,31.92,3,EA,2020-04-21
02BD2137-0890-1EEA-A6C2-BB55C1F1A7FB,HT-1070,,ARS,84.37,70.9,13.47,1,EA,2020-12-03
02BD2137-0890-1EEA-A6C2-BB55C1F1C7FB,HT-1067,,EUR,8.33,7,1.33,2,EA,2020-10-28
02BD2137-0890-1EEA-A6C2-BB55C1F1C7FB,HT-7000,,EUR,1959.93,1647,312.93,3,EA,2020-01-21
02BD2137-0890-1EEA-A6C2-BB55C1F1E7FB,HT-1062,,ARS,26.18,22,4.18,2,EA,2020-11-17
02BD2137-0890-1EEA-A6C2-BB55C1F1E7FB,HT-6131,,ARS,2853.62,2398,455.62,2,EA,2020-11-26
02BD2137-0890-1EEA-A6C2-BB55C1F207FB,HT-1063,,BRL,33.32,28,5.32,2,EA,2020-08-23
02BD2137-0890-1EEA-A6C2-BB55C1F207FB,HT-6132,,BRL,2139.62,1798,341.62,2,EA,2020-06-29
02BD2137-0890-1EEA-A6C2-BB55C1F227FB,HT-7020,,CHF,3546.2,2980,566.2,2,EA,2020-06-18
02BD2137-0890-1EEA-A6C2-BB55C1F227FB,HT-1065,,CHF,61.88,52,9.88,2,EA,2020-08-08
02BD2137-0890-1EEA-A6C2-BB55C1F247FB,HT-1069,,JPY,952,800,152,1,EA,2020-09-22
